FILE,w(Genre),w(Historical),w(Interior),w(Landscape),w(Mythological),w(Portrait),w(Religious),w(StillLife),w(Study),EXPECTED,PREDICTED
rawdata/art/types/train/Landscape/10709-mountain.jpg,0.0162,0.0003,0.0008,1.0000,0.0002,0.0003,0.0000,0.0016,0.0003,Landscape,Landscape
rawdata/art/types/train/Landscape/10710-vesuviu.jpg,0.0005,0.0005,0.0013,0.9934,0.0130,0.0096,0.0017,0.0003,0.0005,Landscape,Landscape
rawdata/art/types/train/Landscape/10711-vesuvius.jpg,0.0003,0.0007,0.0013,0.9999,0.0003,0.0001,0.0015,0.0105,0.0007,Landscape,Landscape
rawdata/art/types/train/Landscape/10715-farm.jpg,0.0113,0.0003,0.0017,0.9876,0.0010,0.0002,0.1317,0.0001,0.0002,Landscape,Landscape
rawdata/art/types/train/Landscape/10717-shepherd.jpg,0.0006,0.0005,0.0016,1.0000,0.0001,0.0000,0.0273,0.0004,0.0004,Landscape,Landscape
rawdata/art/types/train/Landscape/10720-landsca1.jpg,0.0003,0.0010,0.0021,0.9999,0.0039,0.0005,0.0006,0.0115,0.0010,Landscape,Landscape
rawdata/art/types/train/Landscape/10721-landsca2.jpg,0.0096,0.0012,0.0014,1.0000,0.0004,0.0012,0.0003,0.0001,0.0006,Landscape,Landscape
rawdata/art/types/train/Landscape/10722-river_la.jpg,0.0038,0.0012,0.0018,0.9998,0.0045,0.0041,0.0002,0.0017,0.0009,Landscape,Landscape
rawdata/art/types/train/Landscape/10723-wooded.jpg,0.0034,0.0001,0.0003,1.0000,0.0700,0.0000,0.0004,0.0000,0.0001,Landscape,Landscape
rawdata/art/types/train/Landscape/10724-river_la.jpg,0.0000,0.0002,0.0004,1.0000,0.0020,0.0001,0.0004,0.0020,0.0001,Landscape,Landscape
rawdata/art/types/train/Landscape/10726-winterla.jpg,0.0007,0.0017,0.0045,0.9998,0.0031,0.0002,0.0008,0.0005,0.0011,Landscape,Landscape
rawdata/art/types/train/Landscape/10829-barges.jpg,0.0003,0.0007,0.0011,0.9998,0.0008,0.0529,0.0000,0.0011,0.0005,Landscape,Landscape
rawdata/art/types/train/Landscape/10835-sluicega.jpg,0.0200,0.0003,0.0011,0.9998,0.0000,0.0002,0.0000,0.0038,0.0004,Landscape,Landscape
rawdata/art/types/train/Landscape/10837-sunset.jpg,0.0006,0.0005,0.0009,0.9994,0.0002,0.0010,0.0002,0.0499,0.0004,Landscape,Landscape
rawdata/art/types/train/Landscape/10876-algeria.jpg,0.0001,0.0003,0.0007,1.0000,0.0003,0.0001,0.1093,0.0000,0.0002,Landscape,Landscape
rawdata/art/types/train/Landscape/10877-cairo.jpg,0.0002,0.0002,0.0013,1.0000,0.0040,0.0000,0.0031,0.0024,0.0002,Landscape,Landscape
rawdata/art/types/train/Landscape/10878-giralda.jpg,0.0014,0.0006,0.0019,0.9994,0.0004,0.0014,0.0008,0.0005,0.0004,Landscape,Landscape
rawdata/art/types/train/Landscape/10930-triptic2.jpg,0.0000,0.0004,0.0019,0.9967,0.0000,0.0037,0.0941,0.0001,0.0003,Landscape,Landscape
rawdata/art/types/train/Landscape/11083-mosque.jpg,0.0012,0.0002,0.0018,0.9999,0.0001,0.0000,0.0184,0.0003,0.0002,Landscape,Landscape
rawdata/art/types/train/Landscape/11101-cottage.jpg,0.0012,0.0009,0.0023,0.9997,0.0002,0.0009,0.0007,0.0009,0.0005,Landscape,Landscape
rawdata/art/types/train/Landscape/11102-farmyarc.jpg,0.0012,0.0029,0.0040,0.9983,0.0050,0.0092,0.0007,0.1251,0.0023,Landscape,Landscape
rawdata/art/types/train/Landscape/11103-farmyard.jpg,0.0003,0.0006,0.0015,0.9999,0.0001,0.0001,0.0021,0.0122,0.0006,Landscape,Landscape
rawdata/art/types/train/Landscape/11315-503delac.jpg,0.0001,0.0007,0.0011,1.0000,0.0003,0.0023,0.0008,0.0002,0.0005,Landscape,Landscape
rawdata/art/types/train/Landscape/11316-504delac.jpg,0.0000,0.0004,0.0008,0.9998,0.0002,0.0017,0.0013,0.0752,0.0003,Landscape,Landscape
rawdata/art/types/train/Landscape/11360-dawn.jpg,0.0002,0.0007,0.0011,0.9975,0.0003,0.0056,0.0031,0.0224,0.0005,Landscape,Landscape
rawdata/art/types/train/Landscape/11362-landscap.jpg,0.0037,0.0003,0.0013,1.0000,0.0001,0.0020,0.0000,0.0000,0.0003,Landscape,Landscape
rawdata/art/types/train/Landscape/11378-capricci.jpg,0.0023,0.0011,0.0087,0.9938,0.0002,0.0003,0.0373,0.0016,0.0008,Landscape,Landscape
rawdata/art/types/train/Landscape/11388-palace_c.jpg,0.0064,0.0005,0.0103,0.1919,0.0001,0.0047,0.0877,0.0003,0.0002,Landscape,Landscape
rawdata/art/types/train/Landscape/11410-fields.jpg,0.4051,0.0004,0.0009,0.9996,0.0001,0.0013,0.0000,0.0006,0.0003,Landscape,Landscape
rawdata/art/types/train/Landscape/11412-paris1.jpg,0.0140,0.0010,0.0043,0.9996,0.0003,0.0012,0.0001,0.0006,0.0007,Landscape,Landscape
rawdata/art/types/train/Landscape/11413-paris2.jpg,0.0014,0.0005,0.0019,0.9995,0.0001,0.0008,0.0003,0.0011,0.0004,Landscape,Landscape
rawdata/art/types/train/Landscape/11414-theriver.jpg,0.0003,0.0003,0.0007,1.0000,0.0009,0.0004,0.0001,0.0026,0.0002,Landscape,Landscape
rawdata/art/types/train/Landscape/11434-tivoli1.jpg,0.0416,0.0005,0.0015,1.0000,0.0010,0.0002,0.0002,0.0001,0.0003,Landscape,Landscape
rawdata/art/types/train/Landscape/11439-houses.jpg,0.0006,0.0004,0.0024,0.9980,0.0001,0.0003,0.0043,0.0005,0.0003,Landscape,Landscape
rawdata/art/types/train/Landscape/11479-tabley.jpg,0.0001,0.0002,0.0007,0.9993,0.0011,0.0001,0.0046,0.0030,0.0002,Landscape,Landscape
rawdata/art/types/train/Landscape/11498-clearing.jpg,0.0108,0.0013,0.0019,0.9999,0.0004,0.0019,0.0004,0.0011,0.0011,Landscape,Landscape
rawdata/art/types/train/Landscape/11499-forest.jpg,0.0013,0.0004,0.0015,1.0000,0.0017,0.0003,0.0006,0.0001,0.0004,Landscape,Landscape
rawdata/art/types/train/Landscape/11500-forestsc.jpg,0.0065,0.0009,0.0019,0.9995,0.0002,0.0015,0.0018,0.0006,0.0007,Landscape,Landscape
rawdata/art/types/train/Landscape/11503-roadwood.jpg,0.0003,0.0007,0.0011,1.0000,0.0001,0.0001,0.0018,0.0184,0.0008,Landscape,Landscape
rawdata/art/types/train/Landscape/11526-italiana.jpg,0.3397,0.0013,0.0024,0.9904,0.0018,0.0007,0.0001,0.0075,0.0009,Landscape,Landscape
rawdata/art/types/train/Landscape/11554-landbrid.jpg,0.0001,0.0003,0.0010,1.0000,0.0001,0.0000,0.0005,0.0001,0.0002,Landscape,Landscape
rawdata/art/types/train/Landscape/11603-langmat1.jpg,0.0000,0.0004,0.0011,1.0000,0.0002,0.0004,0.0024,0.0002,0.0002,Landscape,Landscape
rawdata/art/types/train/Landscape/11607-venice3.jpg,0.0010,0.0008,0.0024,0.9997,0.0006,0.0019,0.0006,0.0007,0.0005,Landscape,Landscape
rawdata/art/types/train/Landscape/11608-viewrome.jpg,0.0049,0.0005,0.0020,0.9997,0.0001,0.0051,0.0002,0.0002,0.0003,Landscape,Landscape
rawdata/art/types/train/Landscape/11621-landford.jpg,0.0000,0.0003,0.0012,0.9999,0.0345,0.0005,0.0030,0.0011,0.0003,Landscape,Landscape
rawdata/art/types/train/Landscape/11622-landsca1.jpg,0.0010,0.0002,0.0004,0.9998,0.0003,0.0001,0.0068,0.0001,0.0001,Landscape,Landscape
rawdata/art/types/train/Landscape/11624-landsca3.jpg,0.0002,0.0001,0.0005,1.0000,0.0000,0.0000,0.0109,0.0005,0.0000,Landscape,Landscape
rawdata/art/types/train/Landscape/11626-landsca5.jpg,0.0224,0.0003,0.0012,0.9940,0.5504,0.0000,0.0120,0.0002,0.0002,Landscape,Landscape
rawdata/art/types/train/Landscape/11686-dante.jpg,0.0000,0.0001,0.0003,0.0292,0.0001,0.0001,0.9965,0.0001,0.0001,Landscape,Religious
rawdata/art/types/train/Landscape/12083-dolmen.jpg,0.0365,0.0005,0.0008,0.9982,0.0001,0.0022,0.0000,0.0013,0.0004,Landscape,Landscape
rawdata/art/types/train/Landscape/12098-v_street.jpg,0.0024,0.0001,0.0002,0.9999,0.0000,0.0000,0.0006,0.0001,0.0001,Landscape,Landscape
rawdata/art/types/train/Landscape/12101-village.jpg,0.7054,0.0001,0.0007,0.9953,0.0001,0.0000,0.0001,0.0001,0.0001,Landscape,Landscape
rawdata/art/types/train/Landscape/12104-villages.jpg,0.0079,0.0003,0.0011,0.9998,0.0000,0.0002,0.0004,0.0001,0.0002,Landscape,Landscape
rawdata/art/types/train/Landscape/12105-vilscene.jpg,0.1288,0.0003,0.0012,0.9933,0.0295,0.0000,0.0372,0.0001,0.0003,Landscape,Landscape
rawdata/art/types/train/Landscape/12132-river_la.jpg,0.0009,0.0005,0.0014,0.9999,0.0001,0.0012,0.0003,0.0004,0.0004,Landscape,Landscape
rawdata/art/types/train/Landscape/12133-vessels.jpg,0.0019,0.0006,0.0016,0.9619,0.0005,0.0003,0.0657,0.0062,0.0003,Landscape,Landscape
rawdata/art/types/train/Landscape/12141-chalands.jpg,0.1185,0.0035,0.0070,0.9973,0.0009,0.0401,0.0002,0.0058,0.0038,Landscape,Landscape
rawdata/art/types/train/Landscape/12142-marne.jpg,0.0022,0.0009,0.0021,0.9999,0.0000,0.0102,0.0001,0.0040,0.0006,Landscape,Landscape
rawdata/art/types/train/Landscape/12354-h_landsc.jpg,0.0003,0.0017,0.0021,0.9999,0.0093,0.0006,0.0021,0.0014,0.0008,Landscape,Landscape
rawdata/art/types/train/Landscape/12355-i_landsc.jpg,0.0023,0.0002,0.0004,0.9998,0.0007,0.0000,0.0260,0.0199,0.0001,Landscape,Landscape
rawdata/art/types/train/Landscape/12356-italland.jpg,0.0050,0.0003,0.0010,0.9985,0.0091,0.0019,0.0005,0.0004,0.0002,Landscape,Landscape
rawdata/art/types/train/Landscape/12357-landmagd.jpg,0.0002,0.0011,0.0020,0.9982,0.0018,0.0059,0.0047,0.0013,0.0005,Landscape,Landscape
rawdata/art/types/train/Landscape/12359-lanjerom.jpg,0.0175,0.0007,0.0013,0.9990,0.0010,0.0011,0.0004,0.0065,0.0005,Landscape,Landscape
rawdata/art/types/train/Landscape/12362-tivoli1.jpg,0.0000,0.0000,0.0002,0.9999,0.0000,0.0001,0.1594,0.0002,0.0001,Landscape,Landscape
rawdata/art/types/train/Landscape/12363-tivoli2.jpg,0.0001,0.0004,0.0008,1.0000,0.0005,0.0001,0.0010,0.0017,0.0003,Landscape,Landscape
rawdata/art/types/train/Landscape/12366-1young_s.jpg,0.2498,0.0006,0.0014,0.9997,0.0004,0.0002,0.0000,0.0021,0.0003,Landscape,Landscape
rawdata/art/types/train/Landscape/12374-cowsheep.jpg,0.0005,0.0008,0.0015,1.0000,0.0024,0.0001,0.0016,0.0036,0.0004,Landscape,Landscape
rawdata/art/types/train/Landscape/12378-italiana.jpg,0.0295,0.0005,0.0013,0.9997,0.0062,0.0008,0.0001,0.0002,0.0003,Landscape,Landscape
rawdata/art/types/train/Landscape/12380-land_cam.jpg,0.0144,0.0005,0.0011,0.9992,0.0081,0.0005,0.0007,0.0001,0.0004,Landscape,Landscape
rawdata/art/types/train/Landscape/12394-viewindo.jpg,0.0011,0.0002,0.0009,0.9999,0.0001,0.0004,0.0001,0.0007,0.0001,Landscape,Landscape
rawdata/art/types/train/Landscape/12403-monochro.jpg,0.0000,0.0002,0.0002,0.9999,0.0000,0.0001,0.1982,0.0000,0.0001,Landscape,Landscape
rawdata/art/types/train/Landscape/12412-forestla.jpg,0.0002,0.0007,0.0017,1.0000,0.0001,0.0018,0.0003,0.0006,0.0007,Landscape,Landscape
rawdata/art/types/train/Landscape/12415-seascape.jpg,0.0001,0.0005,0.0013,1.0000,0.0002,0.0006,0.0013,0.0001,0.0003,Landscape,Landscape
rawdata/art/types/train/Landscape/12439-spirits.jpg,0.0059,0.0016,0.0041,1.0000,0.0005,0.0017,0.0008,0.0021,0.0009,Landscape,Landscape
rawdata/art/types/train/Landscape/12440-stream.jpg,0.0205,0.0022,0.0047,0.9999,0.0002,0.0084,0.0007,0.0013,0.0014,Landscape,Landscape
rawdata/art/types/train/Landscape/12441-bosphoru.jpg,0.0006,0.0009,0.0034,0.9997,0.0209,0.0011,0.0008,0.0003,0.0005,Landscape,Landscape
rawdata/art/types/train/Landscape/13060-sculls.jpg,0.0009,0.0004,0.0017,0.9994,0.0000,0.0032,0.0003,0.0005,0.0003,Landscape,Landscape
rawdata/art/types/train/Landscape/13068-calmseas.jpg,0.0001,0.0002,0.0005,0.9980,0.0001,0.0227,0.0003,0.0104,0.0001,Landscape,Landscape
rawdata/art/types/train/Landscape/13069-asow.jpg,0.0003,0.0006,0.0023,0.9998,0.0015,0.0017,0.0004,0.0024,0.0010,Landscape,Landscape
rawdata/art/types/train/Landscape/13070-brigsail.jpg,0.0022,0.0004,0.0008,0.9998,0.0000,0.0085,0.0000,0.0008,0.0003,Landscape,Landscape
rawdata/art/types/train/Landscape/13071-colosseu.jpg,0.0015,0.0009,0.0052,0.9961,0.0140,0.0001,0.0522,0.0000,0.0004,Landscape,Landscape
rawdata/art/types/train/Landscape/13075-slorenzo.jpg,0.0024,0.0009,0.0151,0.9853,0.0001,0.0001,0.0276,0.0008,0.0004,Landscape,Landscape
rawdata/art/types/train/Landscape/13076-viasacra.jpg,0.0305,0.0004,0.0035,0.9990,0.0007,0.0008,0.0006,0.0001,0.0002,Landscape,Landscape
rawdata/art/types/train/Landscape/13078-luxembou.jpg,0.1036,0.0003,0.0011,0.1394,0.0009,0.0095,0.0207,0.0003,0.0002,Landscape,Landscape
rawdata/art/types/train/Landscape/13079-parisnow.jpg,0.0000,0.0001,0.0004,0.9999,0.0001,0.0003,0.0036,0.0000,0.0000,Landscape,Landscape
rawdata/art/types/train/Landscape/13103-coastal.jpg,0.0002,0.0009,0.0022,0.9999,0.0004,0.0031,0.0013,0.0012,0.0006,Landscape,Landscape
rawdata/art/types/train/Landscape/13104-estuary.jpg,0.0002,0.0006,0.0021,0.9994,0.2357,0.0042,0.0011,0.0013,0.0007,Landscape,Landscape
rawdata/art/types/train/Landscape/13107-ships_pe.jpg,0.0000,0.0001,0.0002,0.9999,0.0034,0.0000,0.3510,0.0013,0.0001,Landscape,Landscape
rawdata/art/types/train/Landscape/13134-apolloca.jpg,0.0001,0.0015,0.0020,0.9659,0.5421,0.0008,0.2094,0.0189,0.0009,Landscape,Landscape
rawdata/art/types/train/Landscape/13162-glacier.jpg,0.0018,0.0002,0.0005,0.9999,0.0002,0.0008,0.0001,0.0003,0.0001,Landscape,Landscape
rawdata/art/types/train/Landscape/13163-rjaneiro.jpg,0.0531,0.0003,0.0005,0.9995,0.0001,0.0004,0.0001,0.0003,0.0001,Landscape,Landscape
rawdata/art/types/train/Landscape/13240-classica.jpg,0.0001,0.0003,0.0008,0.9999,0.0000,0.0011,0.0001,0.0160,0.0003,Landscape,Landscape
rawdata/art/types/train/Landscape/13251-sunday.jpg,0.9951,0.0005,0.0022,0.9839,0.0000,0.0048,0.0004,0.0006,0.0005,Landscape,Genre
rawdata/art/types/train/Landscape/13253-end_vill.jpg,0.0029,0.0006,0.0012,1.0000,0.0000,0.0010,0.0006,0.0001,0.0005,Landscape,Landscape
rawdata/art/types/train/Landscape/13255-river_la.jpg,0.0167,0.0016,0.0030,0.9995,0.0030,0.0025,0.0005,0.0016,0.0013,Landscape,Landscape
rawdata/art/types/train/Landscape/13258-scandroc.jpg,0.0060,0.0013,0.0022,1.0000,0.0013,0.0007,0.0012,0.0002,0.0008,Landscape,Landscape
rawdata/art/types/train/Landscape/13260-viewdord.jpg,0.0007,0.0005,0.0027,0.9814,0.0002,0.0001,0.0215,0.0060,0.0004,Landscape,Landscape
rawdata/art/types/train/Landscape/13262-waterfal.jpg,0.0057,0.0008,0.0022,1.0000,0.0001,0.0002,0.0004,0.0002,0.0005,Landscape,Landscape
rawdata/art/types/train/Landscape/13263-woodedla.jpg,0.0319,0.0009,0.0032,1.0000,0.0001,0.0000,0.0005,0.0001,0.0006,Landscape,Landscape
rawdata/art/types/train/Landscape/13298-seascape.jpg,0.0001,0.0008,0.0014,1.0000,0.0005,0.0011,0.0001,0.0021,0.0006,Landscape,Landscape
rawdata/art/types/train/Landscape/13446-naples.jpg,0.0263,0.0004,0.0013,1.0000,0.0001,0.0000,0.0002,0.0003,0.0003,Landscape,Landscape
rawdata/art/types/train/Landscape/13447-paestum.jpg,0.0101,0.0004,0.0016,0.9993,0.0005,0.0042,0.0001,0.0015,0.0002,Landscape,Landscape
rawdata/art/types/train/Landscape/13448-posilipp.jpg,0.1244,0.0001,0.0006,0.9959,0.0119,0.0000,0.0138,0.0000,0.0001,Landscape,Landscape
rawdata/art/types/train/Landscape/13449-pozzuoli.jpg,0.0877,0.0001,0.0007,0.8853,0.0003,0.0002,0.0887,0.0000,0.0001,Landscape,Landscape
rawdata/art/types/train/Landscape/13465-view_del.jpg,0.0070,0.0010,0.0022,0.9989,0.0011,0.0012,0.0044,0.0001,0.0006,Landscape,Landscape
rawdata/art/types/train/Landscape/13551-view1.jpg,0.0208,0.0004,0.0024,0.9959,0.0001,0.0026,0.0001,0.0002,0.0002,Landscape,Landscape
rawdata/art/types/train/Landscape/13553-rijnsbur.jpg,0.0023,0.0007,0.0031,0.9993,0.0000,0.0015,0.0008,0.0005,0.0008,Landscape,Landscape
rawdata/art/types/train/Landscape/13582-haystack.jpg,0.0058,0.0009,0.0012,0.9994,0.0002,0.0286,0.0004,0.0001,0.0005,Landscape,Landscape
rawdata/art/types/train/Landscape/13589-wind.jpg,0.0004,0.0011,0.0013,1.0000,0.0012,0.0095,0.0000,0.0030,0.0014,Landscape,Landscape
rawdata/art/types/train/Landscape/13605-sorrento.jpg,0.0001,0.0006,0.0019,0.9999,0.0019,0.0011,0.0004,0.0008,0.0004,Landscape,Landscape
rawdata/art/types/train/Landscape/13648-classic1.jpg,0.0190,0.0003,0.0012,0.9928,0.8434,0.0001,0.0031,0.0004,0.0003,Landscape,Landscape
rawdata/art/types/train/Landscape/13649-classic2.jpg,0.1886,0.0011,0.0025,0.9955,0.5951,0.0000,0.0077,0.0005,0.0007,Landscape,Landscape
rawdata/art/types/train/Landscape/13651-rest.jpg,0.0009,0.0001,0.0003,1.0000,0.0001,0.0000,0.0001,0.0001,0.0000,Landscape,Landscape
rawdata/art/types/train/Landscape/13652-village1.jpg,0.6856,0.0006,0.0017,0.9933,0.0001,0.0048,0.0001,0.0001,0.0004,Landscape,Landscape
rawdata/art/types/train/Landscape/13653-village2.jpg,0.0978,0.0004,0.0010,0.9982,0.0000,0.0052,0.0004,0.0000,0.0003,Landscape,Landscape
rawdata/art/types/train/Landscape/13838-haystack.jpg,0.1282,0.0008,0.0017,0.9908,0.0410,0.0031,0.0021,0.0003,0.0004,Landscape,Landscape
rawdata/art/types/train/Landscape/13852-salzburg.jpg,0.0001,0.0008,0.0016,0.9993,0.0045,0.0054,0.0019,0.0008,0.0003,Landscape,Landscape
rawdata/art/types/train/Landscape/13918-landscap.jpg,0.0019,0.0003,0.0008,0.9999,0.0017,0.0001,0.0011,0.0000,0.0001,Landscape,Landscape
rawdata/art/types/train/Landscape/13967-idealand.jpg,0.0006,0.0002,0.0006,1.0000,0.0005,0.0000,0.2830,0.0000,0.0001,Landscape,Landscape
rawdata/art/types/train/Landscape/13968-knight.jpg,0.0074,0.0021,0.0042,0.9992,0.0176,0.0000,0.0166,0.0138,0.0016,Landscape,Landscape
rawdata/art/types/train/Landscape/14014-country.jpg,0.0005,0.0006,0.0005,1.0000,0.0020,0.0003,0.0004,0.0002,0.0003,Landscape,Landscape
rawdata/art/types/train/Landscape/14029-ceiling2.jpg,0.0146,0.0009,0.0025,0.0010,0.7361,0.0001,0.9616,0.0325,0.0004,Landscape,Religious
rawdata/art/types/train/Landscape/14073-garden.jpg,0.0286,0.0020,0.0053,0.9972,0.0015,0.0012,0.0005,0.0585,0.0018,Landscape,Landscape
rawdata/art/types/train/Landscape/14078-winter.jpg,0.0163,0.0022,0.0072,0.9998,0.0041,0.0042,0.0002,0.0010,0.0014,Landscape,Landscape
rawdata/art/types/train/Landscape/14123-landscap.jpg,0.0616,0.0016,0.0024,0.9997,0.0003,0.0044,0.0007,0.0074,0.0012,Landscape,Landscape
rawdata/art/types/train/Landscape/14138-03storm.jpg,0.0094,0.0005,0.0008,0.9997,0.0249,0.0000,0.0014,0.0010,0.0002,Landscape,Landscape
rawdata/art/types/train/Landscape/14144-05p_parc.jpg,0.0000,0.0006,0.0013,0.9999,0.0021,0.0004,0.0280,0.0000,0.0003,Landscape,Landscape
rawdata/art/types/train/Landscape/14148-06landsc.jpg,0.0008,0.0002,0.0003,0.9918,0.0009,0.0000,0.1212,0.0229,0.0001,Landscape,Landscape
rawdata/art/types/train/Landscape/14149-06landsd.jpg,0.0000,0.0003,0.0006,1.0000,0.0048,0.0000,0.0113,0.0013,0.0002,Landscape,Landscape
rawdata/art/types/train/Landscape/14182-076stair.jpg,0.0000,0.0003,0.0006,1.0000,0.0011,0.0000,0.0013,0.0004,0.0002,Landscape,Landscape
rawdata/art/types/train/Landscape/14265-8view.jpg,0.0024,0.0016,0.0155,0.9929,0.0000,0.0077,0.0031,0.0010,0.0018,Landscape,Landscape
rawdata/art/types/train/Landscape/14424-tivoli.jpg,0.0000,0.0001,0.0003,1.0000,0.0000,0.0005,0.0000,0.0002,0.0001,Landscape,Landscape
rawdata/art/types/train/Landscape/14425-101fried.jpg,0.0016,0.0005,0.0009,0.9999,0.0000,0.0018,0.0000,0.0584,0.0004,Landscape,Landscape
rawdata/art/types/train/Landscape/14426-102fried.jpg,0.0005,0.0008,0.0026,1.0000,0.0000,0.0000,0.0009,0.0009,0.0007,Landscape,Landscape
rawdata/art/types/train/Landscape/14429-104fried.jpg,0.0000,0.0001,0.0007,0.9999,0.0000,0.0000,0.0098,0.0018,0.0002,Landscape,Landscape
rawdata/art/types/train/Landscape/14430-105fried.jpg,0.0004,0.0007,0.0013,0.9999,0.0001,0.0049,0.0003,0.0001,0.0004,Landscape,Landscape
rawdata/art/types/train/Landscape/14433-107fried.jpg,0.0008,0.0003,0.0007,0.9982,0.0000,0.0147,0.0002,0.0003,0.0001,Landscape,Landscape
rawdata/art/types/train/Landscape/14434-201fried.jpg,0.0000,0.0002,0.0004,1.0000,0.0010,0.0001,0.0009,0.0001,0.0001,Landscape,Landscape
rawdata/art/types/train/Landscape/14435-202fried.jpg,0.0009,0.0003,0.0006,1.0000,0.0006,0.0001,0.0001,0.0099,0.0003,Landscape,Landscape
rawdata/art/types/train/Landscape/14436-203fried.jpg,0.0009,0.0020,0.0036,0.9994,0.0252,0.0100,0.0003,0.0146,0.0016,Landscape,Landscape
rawdata/art/types/train/Landscape/14437-204fried.jpg,0.0011,0.0014,0.0019,1.0000,0.0030,0.0013,0.0001,0.0011,0.0009,Landscape,Landscape
rawdata/art/types/train/Landscape/14438-205fried.jpg,0.0036,0.0003,0.0009,1.0000,0.0001,0.0009,0.0002,0.0014,0.0003,Landscape,Landscape
rawdata/art/types/train/Landscape/14439-206fried.jpg,0.0118,0.0067,0.0087,0.9990,0.0003,0.0216,0.0059,0.0017,0.0037,Landscape,Landscape
rawdata/art/types/train/Landscape/14440-207fried.jpg,0.0001,0.0006,0.0014,1.0000,0.0011,0.0029,0.0001,0.0005,0.0010,Landscape,Landscape
rawdata/art/types/train/Landscape/14442-208fried.jpg,0.0001,0.0001,0.0003,0.9996,0.0001,0.0239,0.0005,0.0000,0.0001,Landscape,Landscape
rawdata/art/types/train/Landscape/14443-209fried.jpg,0.0136,0.0000,0.0001,0.9982,0.0000,0.0145,0.0003,0.0000,0.0000,Landscape,Landscape
rawdata/art/types/train/Landscape/14445-210fried.jpg,0.0018,0.0008,0.0038,0.9999,0.0098,0.0009,0.0016,0.0009,0.0004,Landscape,Landscape
rawdata/art/types/train/Landscape/14446-211fried.jpg,0.0087,0.0002,0.0008,0.9965,0.0000,0.0003,0.0093,0.0001,0.0001,Landscape,Landscape
rawdata/art/types/train/Landscape/14448-212fried.jpg,0.0067,0.0003,0.0009,0.9951,0.0001,0.0001,0.0240,0.0015,0.0002,Landscape,Landscape
rawdata/art/types/train/Landscape/14449-213fried.jpg,0.0468,0.0002,0.0002,0.9998,0.0007,0.0000,0.0256,0.0000,0.0001,Landscape,Landscape
rawdata/art/types/train/Landscape/14451-214fried.jpg,0.5325,0.0022,0.0037,0.9717,0.0002,0.0031,0.0028,0.0007,0.0010,Landscape,Landscape
rawdata/art/types/train/Landscape/14452-215fried.jpg,0.3818,0.0007,0.0013,0.9989,0.0003,0.0067,0.0002,0.0001,0.0007,Landscape,Landscape
rawdata/art/types/train/Landscape/14454-300fried.jpg,0.0001,0.0004,0.0006,0.9999,0.0001,0.0011,0.0007,0.0004,0.0004,Landscape,Landscape
rawdata/art/types/train/Landscape/14455-301fried.jpg,0.0001,0.0003,0.0006,0.9999,0.0002,0.0001,0.0018,0.0004,0.0002,Landscape,Landscape
rawdata/art/types/train/Landscape/14456-302fried.jpg,0.0022,0.0008,0.0016,0.9975,0.0022,0.0142,0.0002,0.0015,0.0005,Landscape,Landscape
rawdata/art/types/train/Landscape/14457-303fried.jpg,0.0978,0.0005,0.0013,1.0000,0.0002,0.0012,0.0000,0.0002,0.0005,Landscape,Landscape
rawdata/art/types/train/Landscape/14458-304fried.jpg,0.0003,0.0002,0.0005,0.9996,0.0001,0.0003,0.0002,0.0018,0.0001,Landscape,Landscape
rawdata/art/types/train/Landscape/14459-305fried.jpg,0.0281,0.0002,0.0003,0.9999,0.0014,0.0001,0.0002,0.0001,0.0002,Landscape,Landscape
rawdata/art/types/train/Landscape/14462-308fried.jpg,0.0066,0.0008,0.0026,0.9997,0.0002,0.0054,0.0002,0.0021,0.0006,Landscape,Landscape
rawdata/art/types/train/Landscape/14463-309fried.jpg,0.0024,0.0006,0.0011,0.9994,0.0013,0.0004,0.0002,0.0032,0.0003,Landscape,Landscape
rawdata/art/types/train/Landscape/14464-310fried.jpg,0.0091,0.0001,0.0002,0.9997,0.0009,0.0000,0.0186,0.0000,0.0001,Landscape,Landscape
rawdata/art/types/train/Landscape/14465-311fried.jpg,0.0001,0.0010,0.0017,0.9999,0.0007,0.0027,0.0180,0.0001,0.0005,Landscape,Landscape
rawdata/art/types/train/Landscape/14466-312fried.jpg,0.0001,0.0004,0.0012,0.9991,0.0007,0.0135,0.0034,0.0002,0.0002,Landscape,Landscape
rawdata/art/types/train/Landscape/14467-313fried.jpg,0.0013,0.0006,0.0012,0.9998,0.0001,0.0106,0.0002,0.0003,0.0003,Landscape,Landscape
rawdata/art/types/train/Landscape/14468-401fried.jpg,0.0007,0.0002,0.0012,0.9999,0.0000,0.0000,0.0076,0.0001,0.0002,Landscape,Landscape
